Unnamed: 0,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
1553,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'LUNCH BAG PAISLEY PARK'})",frozenset({'JUMBO BAG PAISLEY PARK'}),0.0249632892804699,0.02202643171806168,0.01615271659324523,0.6470588235294118,29.37647058823529,1,0.01560286440645074,2.770925110132159,0.9906900328587076,0.5238095238095237,0.6391096979332274,0.6901960784313725,"ASSORTED COLOUR BIRD ORNAMENT, LUNCH BAG PAISLEY PARK",JUMBO BAG PAISLEY PARK
1552,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'JUMBO BAG PAISLEY PARK'})",frozenset({'LUNCH BAG PAISLEY PARK'}),0.02202643171806168,0.0249632892804699,0.01615271659324523,0.7333333333333333,29.37647058823529,1,0.01560286440645074,3.656387665198237,0.9877149877149876,0.5238095238095237,0.7265060240963855,0.6901960784313725,"ASSORTED COLOUR BIRD ORNAMENT, JUMBO BAG PAISLEY PARK",LUNCH BAG PAISLEY PARK
371,frozenset({'LUNCH BAG PAISLEY PARK'}),frozenset({'JUMBO BAG PAISLEY PARK'}),0.0249632892804699,0.02202643171806168,0.01615271659324523,0.6470588235294118,29.37647058823529,1,0.01560286440645074,2.770925110132159,0.9906900328587076,0.5238095238095237,0.6391096979332274,0.6901960784313725,LUNCH BAG PAISLEY PARK,JUMBO BAG PAISLEY PARK
370,frozenset({'JUMBO BAG PAISLEY PARK'}),frozenset({'LUNCH BAG PAISLEY PARK'}),0.02202643171806168,0.0249632892804699,0.01615271659324523,0.7333333333333333,29.37647058823529,1,0.01560286440645074,3.656387665198237,0.9877149877149876,0.5238095238095237,0.7265060240963855,0.6901960784313725,JUMBO BAG PAISLEY PARK,LUNCH BAG PAISLEY PARK
653,frozenset({'PINK VINTAGE PAISLEY PICNIC BAG'}),frozenset({'SCANDINAVIAN PAISLEY PICNIC BAG'}),0.02349486049926578,0.02349486049926578,0.01615271659324523,0.6875000000000001,29.26171875000001,1,0.01560070812336527,3.124816446402351,0.9890635680109365,0.5238095238095238,0.679981203007519,0.6875000000000001,PINK VINTAGE PAISLEY PICNIC BAG,SCANDINAVIAN PAISLEY PICNIC BAG
652,frozenset({'SCANDINAVIAN PAISLEY PICNIC BAG'}),frozenset({'PINK VINTAGE PAISLEY PICNIC BAG'}),0.02349486049926578,0.02349486049926578,0.01615271659324523,0.6875000000000001,29.26171875000001,1,0.01560070812336527,3.124816446402351,0.9890635680109365,0.5238095238095238,0.679981203007519,0.6875000000000001,SCANDINAVIAN PAISLEY PICNIC BAG,PINK VINTAGE PAISLEY PICNIC BAG
2118,frozenset({'SCANDINAVIAN PAISLEY PICNIC BAG'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'PINK VINTAGE PAISLEY PICNIC BAG'})",0.02349486049926578,0.02349486049926578,0.01615271659324523,0.6875000000000001,29.26171875000001,1,0.01560070812336527,3.124816446402351,0.9890635680109365,0.5238095238095238,0.679981203007519,0.6875000000000001,SCANDINAVIAN PAISLEY PICNIC BAG,"ASSORTED COLOUR BIRD ORNAMENT, PINK VINTAGE PAISLEY PICNIC BAG"
2117,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'PINK VINTAGE PAISLEY PICNIC BAG'})",frozenset({'SCANDINAVIAN PAISLEY PICNIC BAG'}),0.02349486049926578,0.02349486049926578,0.01615271659324523,0.6875000000000001,29.26171875000001,1,0.01560070812336527,3.124816446402351,0.9890635680109365,0.5238095238095238,0.679981203007519,0.6875000000000001,"ASSORTED COLOUR BIRD ORNAMENT, PINK VINTAGE PAISLEY PICNIC BAG",SCANDINAVIAN PAISLEY PICNIC BAG
2116,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'SCANDINAVIAN PAISLEY PICNIC BAG'})",frozenset({'PINK VINTAGE PAISLEY PICNIC BAG'}),0.02349486049926578,0.02349486049926578,0.01615271659324523,0.6875000000000001,29.26171875000001,1,0.01560070812336527,3.124816446402351,0.9890635680109365,0.5238095238095238,0.679981203007519,0.6875000000000001,"ASSORTED COLOUR BIRD ORNAMENT, SCANDINAVIAN PAISLEY PICNIC BAG",PINK VINTAGE PAISLEY PICNIC BAG
2119,frozenset({'PINK VINTAGE PAISLEY PICNIC BAG'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'SCANDINAVIAN PAISLEY PICNIC BAG'})",0.02349486049926578,0.02349486049926578,0.01615271659324523,0.6875000000000001,29.26171875000001,1,0.01560070812336527,3.124816446402351,0.9890635680109365,0.5238095238095238,0.679981203007519,0.6875000000000001,PINK VINTAGE PAISLEY PICNIC BAG,"ASSORTED COLOUR BIRD ORNAMENT, SCANDINAVIAN PAISLEY PICNIC BAG"
2615,"frozenset({'REGENCY CAKESTAND 3 TIER', 'REGENCY SUGAR BOWL GREEN'})",frozenset({'REGENCY MILK JUG PINK'}),0.01908957415565345,0.02936857562408223,0.01615271659324523,0.8461538461538463,28.81153846153846,1,0.01559208299102339,6.30910425844347,0.9840772999455635,0.5,0.8414988944489702,0.6980769230769232,"REGENCY CAKESTAND 3 TIER, REGENCY SUGAR BOWL GREEN",REGENCY MILK JUG PINK
2618,frozenset({'REGENCY MILK JUG PINK'}),"frozenset({'REGENCY CAKESTAND 3 TIER', 'REGENCY SUGAR BOWL GREEN'})",0.02936857562408223,0.01908957415565345,0.01615271659324523,0.55,28.81153846153846,1,0.01559208299102339,2.17980094632077,0.9944986934396919,0.5,0.5412425149700599,0.6980769230769232,REGENCY MILK JUG PINK,"REGENCY CAKESTAND 3 TIER, REGENCY SUGAR BOWL GREEN"
2340,frozenset({'GLASS APOTHECARY BOTTLE TONIC'}),"frozenset({'GLASS APOTHECARY BOTTLE ELIXIR', 'GLASS APOTHECARY BOTTLE PERFUME'})",0.02349486049926578,0.02202643171806168,0.01468428781204112,0.625,28.375,1,0.01416677987152865,2.607929515418502,0.98796992481203,0.4761904761904762,0.6165540540540541,0.6458333333333333,GLASS APOTHECARY BOTTLE TONIC,"GLASS APOTHECARY BOTTLE ELIXIR, GLASS APOTHECARY BOTTLE PERFUME"
2337,"frozenset({'GLASS APOTHECARY BOTTLE ELIXIR', 'GLASS APOTHECARY BOTTLE PERFUME'})",frozenset({'GLASS APOTHECARY BOTTLE TONIC'}),0.02202643171806168,0.02349486049926578,0.01468428781204112,0.6666666666666666,28.375,1,0.01416677987152865,2.929515418502203,0.9864864864864864,0.4761904761904762,0.6586466165413534,0.6458333333333333,"GLASS APOTHECARY BOTTLE ELIXIR, GLASS APOTHECARY BOTTLE PERFUME",GLASS APOTHECARY BOTTLE TONIC
1141,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'GLASS APOTHECARY BOTTLE PERFUME'})",frozenset({'GLASS APOTHECARY BOTTLE ELIXIR'}),0.02790014684287812,0.02790014684287812,0.02202643171806168,0.7894736842105263,28.29639889196676,1,0.02124801352420751,4.617474302496329,0.9923464249748238,0.6521739130434783,0.7834313881380188,0.7894736842105263,"ASSORTED COLOUR BIRD ORNAMENT, GLASS APOTHECARY BOTTLE PERFUME",GLASS APOTHECARY BOTTLE ELIXIR
1143,frozenset({'GLASS APOTHECARY BOTTLE PERFUME'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'GLASS APOTHECARY BOTTLE ELIXIR'})",0.02790014684287812,0.02790014684287812,0.02202643171806168,0.7894736842105263,28.29639889196676,1,0.02124801352420751,4.617474302496329,0.9923464249748238,0.6521739130434783,0.7834313881380188,0.7894736842105263,GLASS APOTHECARY BOTTLE PERFUME,"ASSORTED COLOUR BIRD ORNAMENT, GLASS APOTHECARY BOTTLE ELIXIR"
165,frozenset({'GLASS APOTHECARY BOTTLE PERFUME'}),frozenset({'GLASS APOTHECARY BOTTLE ELIXIR'}),0.02790014684287812,0.02790014684287812,0.02202643171806168,0.7894736842105263,28.29639889196676,1,0.02124801352420751,4.617474302496329,0.9923464249748238,0.6521739130434783,0.7834313881380188,0.7894736842105263,GLASS APOTHECARY BOTTLE PERFUME,GLASS APOTHECARY BOTTLE ELIXIR
164,frozenset({'GLASS APOTHECARY BOTTLE ELIXIR'}),frozenset({'GLASS APOTHECARY BOTTLE PERFUME'}),0.02790014684287812,0.02790014684287812,0.02202643171806168,0.7894736842105263,28.29639889196676,1,0.02124801352420751,4.617474302496329,0.9923464249748238,0.6521739130434783,0.7834313881380188,0.7894736842105263,GLASS APOTHECARY BOTTLE ELIXIR,GLASS APOTHECARY BOTTLE PERFUME
1140,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'GLASS APOTHECARY BOTTLE ELIXIR'})",frozenset({'GLASS APOTHECARY BOTTLE PERFUME'}),0.02790014684287812,0.02790014684287812,0.02202643171806168,0.7894736842105263,28.29639889196676,1,0.02124801352420751,4.617474302496329,0.9923464249748238,0.6521739130434783,0.7834313881380188,0.7894736842105263,"ASSORTED COLOUR BIRD ORNAMENT, GLASS APOTHECARY BOTTLE ELIXIR",GLASS APOTHECARY BOTTLE PERFUME
1142,frozenset({'GLASS APOTHECARY BOTTLE ELIXIR'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'GLASS APOTHECARY BOTTLE PERFUME'})",0.02790014684287812,0.02790014684287812,0.02202643171806168,0.7894736842105263,28.29639889196676,1,0.02124801352420751,4.617474302496329,0.9923464249748238,0.6521739130434783,0.7834313881380188,0.7894736842105263,GLASS APOTHECARY BOTTLE ELIXIR,"ASSORTED COLOUR BIRD ORNAMENT, GLASS APOTHECARY BOTTLE PERFUME"
1152,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'PINK DRAWER KNOB ACRYLIC EDWARDIAN'})",frozenset({'GREEN DRAWER KNOB ACRYLIC EDWARDIAN'}),0.02349486049926578,0.0249632892804699,0.01615271659324523,0.6875000000000001,27.54044117647059,1,0.01556620759399777,3.120117474302497,0.9868762816131238,0.5,0.6794992469879519,0.667279411764706,"ASSORTED COLOUR BIRD ORNAMENT, PINK DRAWER KNOB ACRYLIC EDWARDIAN",GREEN DRAWER KNOB ACRYLIC EDWARDIAN
170,frozenset({'PINK DRAWER KNOB ACRYLIC EDWARDIAN'}),frozenset({'GREEN DRAWER KNOB ACRYLIC EDWARDIAN'}),0.02349486049926578,0.0249632892804699,0.01615271659324523,0.6875000000000001,27.54044117647059,1,0.01556620759399777,3.120117474302497,0.9868762816131238,0.5,0.6794992469879519,0.667279411764706,PINK DRAWER KNOB ACRYLIC EDWARDIAN,GREEN DRAWER KNOB ACRYLIC EDWARDIAN
1154,frozenset({'PINK DRAWER KNOB ACRYLIC EDWARDIAN'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'GREEN DRAWER KNOB ACRYLIC EDWARDIAN'})",0.02349486049926578,0.0249632892804699,0.01615271659324523,0.6875000000000001,27.54044117647059,1,0.01556620759399777,3.120117474302497,0.9868762816131238,0.5,0.6794992469879519,0.667279411764706,PINK DRAWER KNOB ACRYLIC EDWARDIAN,"ASSORTED COLOUR BIRD ORNAMENT, GREEN DRAWER KNOB ACRYLIC EDWARDIAN"
171,frozenset({'GREEN DRAWER KNOB ACRYLIC EDWARDIAN'}),frozenset({'PINK DRAWER KNOB ACRYLIC EDWARDIAN'}),0.0249632892804699,0.02349486049926578,0.01615271659324523,0.6470588235294118,27.54044117647059,1,0.01556620759399777,2.766764561918747,0.9883625410733845,0.5,0.6385670057496683,0.667279411764706,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,PINK DRAWER KNOB ACRYLIC EDWARDIAN
1153,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'GREEN DRAWER KNOB ACRYLIC EDWARDIAN'})",frozenset({'PINK DRAWER KNOB ACRYLIC EDWARDIAN'}),0.0249632892804699,0.02349486049926578,0.01615271659324523,0.6470588235294118,27.54044117647059,1,0.01556620759399777,2.766764561918747,0.9883625410733845,0.5,0.6385670057496683,0.667279411764706,"ASSORTED COLOUR BIRD ORNAMENT, GREEN DRAWER KNOB ACRYLIC EDWARDIAN",PINK DRAWER KNOB ACRYLIC EDWARDIAN
1155,frozenset({'GREEN DRAWER KNOB ACRYLIC EDWARDIAN'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'PINK DRAWER KNOB ACRYLIC EDWARDIAN'})",0.0249632892804699,0.02349486049926578,0.01615271659324523,0.6470588235294118,27.54044117647059,1,0.01556620759399777,2.766764561918747,0.9883625410733845,0.5,0.6385670057496683,0.667279411764706,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,"ASSORTED COLOUR BIRD ORNAMENT, PINK DRAWER KNOB ACRYLIC EDWARDIAN"
1148,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'GLASS APOTHECARY BOTTLE TONIC'})",frozenset({'GLASS APOTHECARY BOTTLE PERFUME'}),0.02349486049926578,0.02790014684287812,0.01762114537444934,0.7500000000000001,26.88157894736842,1,0.01696563531646689,3.888399412628489,0.9859649122807017,0.5217391304347827,0.7428247734138974,0.6907894736842106,"ASSORTED COLOUR BIRD ORNAMENT, GLASS APOTHECARY BOTTLE TONIC",GLASS APOTHECARY BOTTLE PERFUME
1150,frozenset({'GLASS APOTHECARY BOTTLE TONIC'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'GLASS APOTHECARY BOTTLE PERFUME'})",0.02349486049926578,0.02790014684287812,0.01762114537444934,0.7500000000000001,26.88157894736842,1,0.01696563531646689,3.888399412628489,0.9859649122807017,0.5217391304347827,0.7428247734138974,0.6907894736842106,GLASS APOTHECARY BOTTLE TONIC,"ASSORTED COLOUR BIRD ORNAMENT, GLASS APOTHECARY BOTTLE PERFUME"
167,frozenset({'GLASS APOTHECARY BOTTLE TONIC'}),frozenset({'GLASS APOTHECARY BOTTLE ELIXIR'}),0.02349486049926578,0.02790014684287812,0.01762114537444934,0.7500000000000001,26.88157894736842,1,0.01696563531646689,3.888399412628489,0.9859649122807017,0.5217391304347827,0.7428247734138974,0.6907894736842106,GLASS APOTHECARY BOTTLE TONIC,GLASS APOTHECARY BOTTLE ELIXIR
1147,frozenset({'GLASS APOTHECARY BOTTLE TONIC'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'GLASS APOTHECARY BOTTLE ELIXIR'})",0.02349486049926578,0.02790014684287812,0.01762114537444934,0.7500000000000001,26.88157894736842,1,0.01696563531646689,3.888399412628489,0.9859649122807017,0.5217391304347827,0.7428247734138974,0.6907894736842106,GLASS APOTHECARY BOTTLE TONIC,"ASSORTED COLOUR BIRD ORNAMENT, GLASS APOTHECARY BOTTLE ELIXIR"
169,frozenset({'GLASS APOTHECARY BOTTLE TONIC'}),frozenset({'GLASS APOTHECARY BOTTLE PERFUME'}),0.02349486049926578,0.02790014684287812,0.01762114537444934,0.7500000000000001,26.88157894736842,1,0.01696563531646689,3.888399412628489,0.9859649122807017,0.5217391304347827,0.7428247734138974,0.6907894736842106,GLASS APOTHECARY BOTTLE TONIC,GLASS APOTHECARY BOTTLE PERFUME
1145,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'GLASS APOTHECARY BOTTLE TONIC'})",frozenset({'GLASS APOTHECARY BOTTLE ELIXIR'}),0.02349486049926578,0.02790014684287812,0.01762114537444934,0.7500000000000001,26.88157894736842,1,0.01696563531646689,3.888399412628489,0.9859649122807017,0.5217391304347827,0.7428247734138974,0.6907894736842106,"ASSORTED COLOUR BIRD ORNAMENT, GLASS APOTHECARY BOTTLE TONIC",GLASS APOTHECARY BOTTLE ELIXIR
166,frozenset({'GLASS APOTHECARY BOTTLE ELIXIR'}),frozenset({'GLASS APOTHECARY BOTTLE TONIC'}),0.02790014684287812,0.02349486049926578,0.01762114537444934,0.631578947368421,26.88157894736842,1,0.01696563531646689,2.650513950073421,0.9904330312185295,0.5217391304347827,0.6227146814404432,0.6907894736842106,GLASS APOTHECARY BOTTLE ELIXIR,GLASS APOTHECARY BOTTLE TONIC
168,frozenset({'GLASS APOTHECARY BOTTLE PERFUME'}),frozenset({'GLASS APOTHECARY BOTTLE TONIC'}),0.02790014684287812,0.02349486049926578,0.01762114537444934,0.631578947368421,26.88157894736842,1,0.01696563531646689,2.650513950073421,0.9904330312185295,0.5217391304347827,0.6227146814404432,0.6907894736842106,GLASS APOTHECARY BOTTLE PERFUME,GLASS APOTHECARY BOTTLE TONIC
1149,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'GLASS APOTHECARY BOTTLE PERFUME'})",frozenset({'GLASS APOTHECARY BOTTLE TONIC'}),0.02790014684287812,0.02349486049926578,0.01762114537444934,0.631578947368421,26.88157894736842,1,0.01696563531646689,2.650513950073421,0.9904330312185295,0.5217391304347827,0.6227146814404432,0.6907894736842106,"ASSORTED COLOUR BIRD ORNAMENT, GLASS APOTHECARY BOTTLE PERFUME",GLASS APOTHECARY BOTTLE TONIC
1151,frozenset({'GLASS APOTHECARY BOTTLE PERFUME'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'GLASS APOTHECARY BOTTLE TONIC'})",0.02790014684287812,0.02349486049926578,0.01762114537444934,0.631578947368421,26.88157894736842,1,0.01696563531646689,2.650513950073421,0.9904330312185295,0.5217391304347827,0.6227146814404432,0.6907894736842106,GLASS APOTHECARY BOTTLE PERFUME,"ASSORTED COLOUR BIRD ORNAMENT, GLASS APOTHECARY BOTTLE TONIC"
1146,frozenset({'GLASS APOTHECARY BOTTLE ELIXIR'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'GLASS APOTHECARY BOTTLE TONIC'})",0.02790014684287812,0.02349486049926578,0.01762114537444934,0.631578947368421,26.88157894736842,1,0.01696563531646689,2.650513950073421,0.9904330312185295,0.5217391304347827,0.6227146814404432,0.6907894736842106,GLASS APOTHECARY BOTTLE ELIXIR,"ASSORTED COLOUR BIRD ORNAMENT, GLASS APOTHECARY BOTTLE TONIC"
1144,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'GLASS APOTHECARY BOTTLE ELIXIR'})",frozenset({'GLASS APOTHECARY BOTTLE TONIC'}),0.02790014684287812,0.02349486049926578,0.01762114537444934,0.631578947368421,26.88157894736842,1,0.01696563531646689,2.650513950073421,0.9904330312185295,0.5217391304347827,0.6227146814404432,0.6907894736842106,"ASSORTED COLOUR BIRD ORNAMENT, GLASS APOTHECARY BOTTLE ELIXIR",GLASS APOTHECARY BOTTLE TONIC
2297,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'WOODEN STAR CHRISTMAS SCANDINAVIAN'})",frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),0.0249632892804699,0.02790014684287812,0.01762114537444934,0.7058823529411765,25.30030959752322,1,0.01692466593784299,3.305139500734215,0.9850652610441767,0.5000000000000001,0.6974409098987028,0.6687306501547987,"ASSORTED COLOUR BIRD ORNAMENT, WOODEN STAR CHRISTMAS SCANDINAVIAN",WOODEN HEART CHRISTMAS SCANDINAVIAN
2299,frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'WOODEN HEART CHRISTMAS SCANDINAVIAN'})",0.0249632892804699,0.02790014684287812,0.01762114537444934,0.7058823529411765,25.30030959752322,1,0.01692466593784299,3.305139500734215,0.9850652610441767,0.5000000000000001,0.6974409098987028,0.6687306501547987,WOODEN STAR CHRISTMAS SCANDINAVIAN,"ASSORTED COLOUR BIRD ORNAMENT, WOODEN HEART CHRISTMAS SCANDINAVIAN"
743,frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),0.0249632892804699,0.02790014684287812,0.01762114537444934,0.7058823529411765,25.30030959752322,1,0.01692466593784299,3.305139500734215,0.9850652610441767,0.5000000000000001,0.6974409098987028,0.6687306501547987,WOODEN STAR CHRISTMAS SCANDINAVIAN,WOODEN HEART CHRISTMAS SCANDINAVIAN
2298,frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'WOODEN STAR CHRISTMAS SCANDINAVIAN'})",0.02790014684287812,0.0249632892804699,0.01762114537444934,0.631578947368421,25.30030959752322,1,0.01692466593784299,2.646528214810153,0.988041289023162,0.5000000000000001,0.62214648065948,0.6687306501547987,WOODEN HEART CHRISTMAS SCANDINAVIAN,"ASSORTED COLOUR BIRD ORNAMENT, WOODEN STAR CHRISTMAS SCANDINAVIAN"
742,frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),0.02790014684287812,0.0249632892804699,0.01762114537444934,0.631578947368421,25.30030959752322,1,0.01692466593784299,2.646528214810153,0.988041289023162,0.5000000000000001,0.62214648065948,0.6687306501547987,WOODEN HEART CHRISTMAS SCANDINAVIAN,WOODEN STAR CHRISTMAS SCANDINAVIAN
2296,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'WOODEN HEART CHRISTMAS SCANDINAVIAN'})",frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),0.02790014684287812,0.0249632892804699,0.01762114537444934,0.631578947368421,25.30030959752322,1,0.01692466593784299,2.646528214810153,0.988041289023162,0.5000000000000001,0.62214648065948,0.6687306501547987,"ASSORTED COLOUR BIRD ORNAMENT, WOODEN HEART CHRISTMAS SCANDINAVIAN",WOODEN STAR CHRISTMAS SCANDINAVIAN
2145,"frozenset({'RED RETROSPOT SMALL MILK JUG', 'ASSORTED COLOUR BIRD ORNAMENT'})",frozenset({'RETROSPOT LARGE MILK JUG'}),0.03083700440528634,0.02349486049926578,0.01615271659324523,0.5238095238095238,22.29464285714286,1,0.01542820547652778,2.050660792951542,0.9855371900826446,0.4230769230769231,0.5123523093447906,0.605654761904762,"RED RETROSPOT SMALL MILK JUG, ASSORTED COLOUR BIRD ORNAMENT",RETROSPOT LARGE MILK JUG
2147,frozenset({'RED RETROSPOT SMALL MILK JUG'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'RETROSPOT LARGE MILK JUG'})",0.03083700440528634,0.02349486049926578,0.01615271659324523,0.5238095238095238,22.29464285714286,1,0.01542820547652778,2.050660792951542,0.9855371900826446,0.4230769230769231,0.5123523093447906,0.605654761904762,RED RETROSPOT SMALL MILK JUG,"ASSORTED COLOUR BIRD ORNAMENT, RETROSPOT LARGE MILK JUG"
2146,frozenset({'RETROSPOT LARGE MILK JUG'}),"frozenset({'RED RETROSPOT SMALL MILK JUG', 'ASSORTED COLOUR BIRD ORNAMENT'})",0.02349486049926578,0.03083700440528634,0.01615271659324523,0.6875000000000001,22.29464285714286,1,0.01542820547652778,3.101321585903085,0.978127136021873,0.4230769230769231,0.6775568181818183,0.605654761904762,RETROSPOT LARGE MILK JUG,"RED RETROSPOT SMALL MILK JUG, ASSORTED COLOUR BIRD ORNAMENT"
667,frozenset({'RETROSPOT LARGE MILK JUG'}),frozenset({'RED RETROSPOT SMALL MILK JUG'}),0.02349486049926578,0.03083700440528634,0.01615271659324523,0.6875000000000001,22.29464285714286,1,0.01542820547652778,3.101321585903085,0.978127136021873,0.4230769230769231,0.6775568181818183,0.605654761904762,RETROSPOT LARGE MILK JUG,RED RETROSPOT SMALL MILK JUG
666,frozenset({'RED RETROSPOT SMALL MILK JUG'}),frozenset({'RETROSPOT LARGE MILK JUG'}),0.03083700440528634,0.02349486049926578,0.01615271659324523,0.5238095238095238,22.29464285714286,1,0.01542820547652778,2.050660792951542,0.9855371900826446,0.4230769230769231,0.5123523093447906,0.605654761904762,RED RETROSPOT SMALL MILK JUG,RETROSPOT LARGE MILK JUG
2144,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'RETROSPOT LARGE MILK JUG'})",frozenset({'RED RETROSPOT SMALL MILK JUG'}),0.02349486049926578,0.03083700440528634,0.01615271659324523,0.6875000000000001,22.29464285714286,1,0.01542820547652778,3.101321585903085,0.978127136021873,0.4230769230769231,0.6775568181818183,0.605654761904762,"ASSORTED COLOUR BIRD ORNAMENT, RETROSPOT LARGE MILK JUG",RED RETROSPOT SMALL MILK JUG
2322,frozenset({'RED SPOT CERAMIC DRAWER KNOB'}),"frozenset({'RED STRIPE CERAMIC DRAWER KNOB', 'BLUE SPOT CERAMIC DRAWER KNOB'})",0.03524229074889868,0.02055800293685756,0.01615271659324523,0.4583333333333333,22.29464285714286,1,0.01542820547652778,1.808200609962724,0.9900373599003737,0.4074074074074074,0.4469640179910045,0.6220238095238095,RED SPOT CERAMIC DRAWER KNOB,"RED STRIPE CERAMIC DRAWER KNOB, BLUE SPOT CERAMIC DRAWER KNOB"
2319,"frozenset({'RED STRIPE CERAMIC DRAWER KNOB', 'BLUE SPOT CERAMIC DRAWER KNOB'})",frozenset({'RED SPOT CERAMIC DRAWER KNOB'}),0.02055800293685756,0.03524229074889868,0.01615271659324523,0.7857142857142857,22.29464285714285,1,0.01542820547652778,4.502202643171805,0.9751942210712826,0.4074074074074074,0.7778864970645792,0.6220238095238095,"RED STRIPE CERAMIC DRAWER KNOB, BLUE SPOT CERAMIC DRAWER KNOB",RED SPOT CERAMIC DRAWER KNOB
967,frozenset({'RED  HARMONICA IN BOX'}),"frozenset({'BLUE HARMONICA IN BOX', 'ASSORTED COLOUR BIRD ORNAMENT'})",0.02936857562408223,0.0249632892804699,0.01615271659324523,0.55,22.03235294117647,1,0.01541958034418591,2.1667482460434,0.9834960803190759,0.4230769230769231,0.5384789156626507,0.598529411764706,RED  HARMONICA IN BOX,"BLUE HARMONICA IN BOX, ASSORTED COLOUR BIRD ORNAMENT"
966,frozenset({'BLUE HARMONICA IN BOX'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'RED  HARMONICA IN BOX'})",0.0249632892804699,0.02936857562408223,0.01615271659324523,0.6470588235294118,22.03235294117647,1,0.01541958034418591,2.7501223690651,0.9790525739320921,0.4230769230769231,0.636379816677049,0.598529411764706,BLUE HARMONICA IN BOX,"ASSORTED COLOUR BIRD ORNAMENT, RED  HARMONICA IN BOX"
77,frozenset({'RED  HARMONICA IN BOX'}),frozenset({'BLUE HARMONICA IN BOX'}),0.02936857562408223,0.0249632892804699,0.01615271659324523,0.55,22.03235294117647,1,0.01541958034418591,2.1667482460434,0.9834960803190759,0.4230769230769231,0.5384789156626507,0.598529411764706,RED  HARMONICA IN BOX,BLUE HARMONICA IN BOX
964,"frozenset({'BLUE HARMONICA IN BOX', 'ASSORTED COLOUR BIRD ORNAMENT'})",frozenset({'RED  HARMONICA IN BOX'}),0.0249632892804699,0.02936857562408223,0.01615271659324523,0.6470588235294118,22.03235294117647,1,0.01541958034418591,2.7501223690651,0.9790525739320921,0.4230769230769231,0.636379816677049,0.598529411764706,"BLUE HARMONICA IN BOX, ASSORTED COLOUR BIRD ORNAMENT",RED  HARMONICA IN BOX
965,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'RED  HARMONICA IN BOX'})",frozenset({'BLUE HARMONICA IN BOX'}),0.02936857562408223,0.0249632892804699,0.01615271659324523,0.55,22.03235294117647,1,0.01541958034418591,2.1667482460434,0.9834960803190759,0.4230769230769231,0.5384789156626507,0.598529411764706,"ASSORTED COLOUR BIRD ORNAMENT, RED  HARMONICA IN BOX",BLUE HARMONICA IN BOX
76,frozenset({'BLUE HARMONICA IN BOX'}),frozenset({'RED  HARMONICA IN BOX'}),0.0249632892804699,0.02936857562408223,0.01615271659324523,0.6470588235294118,22.03235294117647,1,0.01541958034418591,2.7501223690651,0.9790525739320921,0.4230769230769231,0.636379816677049,0.598529411764706,BLUE HARMONICA IN BOX,RED  HARMONICA IN BOX
